segundo,estado,sub_estado,avg_velocity,min_velocity,max_velocity,velocity_variance,v_diff,car_mean_velocity,truck_mean_velocity,car_velocity_variance,truck_velocity_variance,avg_gap,min_gap,median_gap,vehicles_stopped,vehicles_cruising,vehicles_braking,vehicles_accelerating,cumulative_throughput,near_collisions,hard_brakes
57,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
58,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
59,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
60,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
61,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
62,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
63,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
64,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
65,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
66,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
67,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
68,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
69,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
70,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
71,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
72,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
73,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
74,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
75,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
76,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
77,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
78,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
79,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
80,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
81,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
82,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
83,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
84,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
85,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
86,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
87,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
88,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
89,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
90,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
91,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
92,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
93,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
94,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
95,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
96,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
97,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
98,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
99,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
100,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
101,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
102,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
103,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
104,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
105,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
106,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
107,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
108,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
109,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
110,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
111,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
112,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
113,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
114,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
115,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
116,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
117,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
118,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
119,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
120,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
121,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
122,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
123,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
124,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
125,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
126,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
127,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
128,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
129,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
130,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
131,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
132,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
133,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
134,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
135,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
136,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
137,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
138,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
139,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
140,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
141,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
142,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
143,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
144,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
145,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
146,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
147,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
148,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
149,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
150,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
151,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
152,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
153,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
154,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
155,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
156,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
157,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
158,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
159,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
160,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
161,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
162,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
163,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
164,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
165,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
166,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
167,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
168,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
169,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
170,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
171,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
172,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
173,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
174,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
175,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
176,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
177,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
178,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
179,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
180,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
181,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
182,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
183,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
184,ESTABILIZANDO,,28.68,21.28,30.0,5.35,8.72,28.93,21.28,3.59,0,581.2,78.78,78.78,0,30,0,0,0,99,0
