segundo,estado,sub_estado,avg_velocity,min_velocity,max_velocity,velocity_variance,v_diff,car_mean_velocity,truck_mean_velocity,car_velocity_variance,truck_velocity_variance,avg_gap,min_gap,median_gap,vehicles_stopped,vehicles_cruising,vehicles_braking,vehicles_accelerating,cumulative_throughput,near_collisions,hard_brakes
36,ESTABILIZANDO,,20.13,14.4,27.0,33.0,12.6,25.86,14.4,0.32,0.0,410.38,71.78,78.78,0,12,0,3,0,76,0
37,ESTABILIZANDO,,20.4,14.8,27.75,31.79,12.95,26.01,14.8,0.76,0.0,410.38,71.78,78.78,0,12,0,3,0,76,0
38,ESTABILIZANDO,,20.68,15.2,28.5,30.71,13.3,26.16,15.2,1.37,0.0,410.38,71.78,78.78,0,12,0,3,0,76,0
39,ESTABILIZANDO,,20.95,15.6,29.25,29.76,13.65,26.31,15.6,2.16,0.0,410.38,69.59,78.78,0,15,0,3,0,76,0
40,ESTABILIZANDO,,21.23,16.0,30.0,28.92,14.0,26.46,16.0,3.13,0.0,410.38,65.5,78.78,0,15,0,3,0,76,0
41,ESTABILIZANDO,,21.43,16.4,30.0,26.87,13.6,26.46,16.4,3.13,0.0,410.38,61.08,78.78,0,15,0,0,0,76,0
42,ESTABILIZANDO,,21.63,16.8,30.0,24.9,13.2,26.46,16.8,3.13,0.0,410.38,56.65,78.78,0,15,0,0,0,76,0
43,ESTABILIZANDO,,21.83,17.2,30.0,23.0,12.8,26.46,17.2,3.13,0.0,410.38,52.23,78.78,0,15,0,0,0,76,0
44,ESTABILIZANDO,,22.03,17.6,30.0,21.19,12.4,26.46,17.6,3.13,0.0,410.38,47.8,78.78,0,15,0,0,0,76,0
45,ESTABILIZANDO,,22.23,18.0,30.0,19.46,12.0,26.46,18.0,3.13,0.0,410.38,43.38,78.78,0,15,0,0,0,76,0
46,ESTABILIZANDO,,22.43,18.4,30.0,17.81,11.6,26.46,18.4,3.13,0.0,410.38,38.95,78.78,0,15,0,0,0,76,0
47,ESTABILIZANDO,,22.63,18.8,30.0,16.24,11.2,26.46,18.8,3.13,0.0,410.38,34.53,78.78,0,15,0,0,0,76,0
48,ESTABILIZANDO,,22.83,19.2,30.0,14.74,10.8,26.46,19.2,3.13,0.0,410.38,30.1,78.78,0,15,0,0,0,76,0
49,ESTABILIZANDO,,23.03,19.6,30.0,13.33,10.4,26.46,19.6,3.13,0.0,410.38,25.68,78.78,0,15,0,0,0,76,0
50,ESTABILIZANDO,,23.23,20.0,30.0,12.0,10.0,26.46,20.0,3.13,0.0,410.38,21.25,78.78,0,15,0,0,0,76,0
51,ESTABILIZANDO,,23.43,20.4,30.0,10.75,9.6,26.46,20.4,3.13,0.0,410.38,16.83,78.78,0,26,0,0,0,76,0
52,ESTABILIZANDO,,23.63,20.8,30.0,9.58,9.2,26.46,20.8,3.13,0.0,410.38,12.4,78.78,0,26,0,0,0,76,0
53,ESTABILIZANDO,,23.83,21.2,30.0,8.48,8.8,26.46,21.2,3.13,0.0,410.38,7.98,78.78,0,26,0,0,0,76,0
54,ESTABILIZANDO,,23.91,21.28,30.0,8.07,8.72,26.46,21.37,3.13,0.02,410.38,3.55,78.78,0,26,0,0,0,76,0
55,ESTABILIZANDO,,23.97,21.28,30.0,7.84,8.72,26.46,21.47,3.13,0.1,410.38,-0.87,78.78,0,26,0,0,0,97,0
56,ESTABILIZANDO,,24.02,21.28,30.0,7.65,8.72,26.46,21.58,3.13,0.25,661.71,70.15,78.78,0,26,0,0,0,124,0
57,ESTABILIZANDO,,24.07,21.28,30.0,7.49,8.72,26.46,21.69,3.13,0.45,661.71,68.81,78.78,0,26,0,0,0,124,0
58,ESTABILIZANDO,,24.13,21.28,30.0,7.37,8.72,26.46,21.79,3.13,0.72,661.71,67.07,78.78,0,26,0,0,0,124,0
59,ESTABILIZANDO,,24.18,21.28,30.0,7.29,8.72,26.46,21.9,3.13,1.05,661.71,64.93,78.78,0,26,0,0,0,124,0
60,ESTABILIZANDO,,24.23,21.28,30.0,7.25,8.72,26.46,22.01,3.13,1.45,661.71,62.39,81.16,0,26,0,0,0,124,0
61,ESTABILIZANDO,,24.29,21.28,30.0,7.24,8.72,26.46,22.11,3.13,1.9,661.71,59.45,84.1,0,30,0,0,0,124,0
62,ESTABILIZANDO,,24.34,21.28,30.0,7.28,8.72,26.46,22.22,3.13,2.42,661.71,56.11,87.44,0,30,0,0,0,124,0
63,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,52.43,91.12,0,30,0,0,0,124,0
64,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,48.71,94.84,0,30,0,0,0,124,0
65,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,44.99,98.56,0,30,0,0,0,124,0
66,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,41.27,102.28,0,30,0,0,0,124,0
67,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,37.55,106.0,0,30,0,0,0,124,0
68,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,33.83,109.72,0,30,0,0,0,124,0
69,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,30.11,113.44,0,30,0,0,0,124,0
70,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,26.39,117.16,0,30,0,0,0,124,0
71,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,22.67,120.88,0,30,0,0,0,124,0
72,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,18.95,124.6,0,30,0,0,0,124,0
73,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,15.23,128.32,0,30,0,0,0,124,0
74,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,11.51,132.04,0,30,0,0,0,124,0
75,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,7.79,135.76,0,30,0,0,0,124,0
76,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,4.07,139.48,0,30,0,0,0,124,0
77,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,0.35,143.2,0,30,0,0,0,139,0
78,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,-3.37,146.92,0,30,0,0,0,169,0
79,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,-7.09,150.64,0,30,0,0,0,199,0
80,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,661.71,-10.81,154.36,0,30,0,0,0,229,0
81,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,273.48,0,30,0,0,0,238,0
82,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,277.9,0,30,0,0,0,238,0
83,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,282.33,0,30,0,0,0,238,0
84,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,286.75,0,30,0,0,0,238,0
85,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,291.18,0,30,0,0,0,238,0
86,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,295.6,0,30,0,0,0,238,0
87,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,300.03,0,30,0,0,0,238,0
88,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,304.45,0,30,0,0,0,238,0
89,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,308.88,0,30,0,0,0,238,0
90,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,313.3,0,30,0,0,0,238,0
91,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,317.73,0,30,0,0,0,238,0
92,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,322.15,0,30,0,0,0,238,0
93,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,326.58,0,30,0,0,0,238,0
94,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,331.0,0,30,0,0,0,238,0
95,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,335.43,0,30,0,0,0,238,0
96,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,339.85,0,30,0,0,0,238,0
97,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,344.28,0,30,0,0,0,238,0
98,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,348.7,0,30,0,0,0,238,0
99,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,353.13,0,30,0,0,0,238,0
100,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,357.55,0,30,0,0,0,238,0
101,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,361.98,0,30,0,0,0,238,0
102,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,366.4,0,30,0,0,0,238,0
103,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,370.83,0,30,0,0,0,238,0
104,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,375.25,0,30,0,0,0,238,0
105,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,379.68,0,30,0,0,0,238,0
106,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,384.1,0,30,0,0,0,238,0
107,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,388.53,0,30,0,0,0,238,0
108,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,392.95,0,30,0,0,0,238,0
109,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,397.38,0,30,0,0,0,238,0
110,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,401.8,0,30,0,0,0,238,0
111,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,406.23,0,30,0,0,0,238,0
112,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,410.65,0,30,0,0,0,238,0
113,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,415.08,0,30,0,0,0,238,0
114,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,419.5,0,30,0,0,0,238,0
115,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,423.93,0,30,0,0,0,238,0
116,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,428.35,0,30,0,0,0,238,0
117,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,432.78,0,30,0,0,0,238,0
118,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,437.2,0,30,0,0,0,238,0
119,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,441.63,0,30,0,0,0,238,0
120,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,446.05,0,30,0,0,0,238,0
121,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,450.48,0,30,0,0,0,238,0
122,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,454.9,0,30,0,0,0,238,0
123,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,459.33,0,30,0,0,0,238,0
124,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,463.75,0,30,0,0,0,238,0
125,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,468.18,0,30,0,0,0,238,0
126,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,472.6,0,30,0,0,0,238,0
127,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,477.03,0,30,0,0,0,238,0
128,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,481.45,0,30,0,0,0,238,0
129,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,485.88,0,30,0,0,0,238,0
130,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,490.3,0,30,0,0,0,238,0
131,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,494.73,0,30,0,0,0,238,0
132,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,499.15,0,30,0,0,0,238,0
133,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,503.58,0,30,0,0,0,238,0
134,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,508.0,0,30,0,0,0,238,0
135,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,512.43,0,30,0,0,0,238,0
136,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,516.85,0,30,0,0,0,238,0
137,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,521.28,0,30,0,0,0,238,0
138,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,525.7,0,30,0,0,0,238,0
139,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,530.13,0,30,0,0,0,238,0
140,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,534.55,0,30,0,0,0,238,0
141,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,538.98,0,30,0,0,0,238,0
142,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,543.4,0,30,0,0,0,238,0
143,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,547.83,0,30,0,0,0,238,0
144,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,552.25,0,30,0,0,0,238,0
145,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,556.68,0,30,0,0,0,238,0
146,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,561.1,0,30,0,0,0,238,0
147,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,565.53,0,30,0,0,0,238,0
148,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,569.95,0,30,0,0,0,238,0
149,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,574.38,0,30,0,0,0,238,0
150,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,578.8,0,30,0,0,0,238,0
151,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,583.23,0,30,0,0,0,238,0
152,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,587.65,0,30,0,0,0,238,0
153,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,592.08,0,30,0,0,0,238,0
154,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,596.5,0,30,0,0,0,238,0
155,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,600.93,0,30,0,0,0,238,0
156,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,605.35,0,30,0,0,0,238,0
157,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,609.78,0,30,0,0,0,238,0
158,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,614.2,0,30,0,0,0,238,0
159,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,618.63,0,30,0,0,0,238,0
160,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,623.05,0,30,0,0,0,238,0
161,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,627.48,0,30,0,0,0,238,0
162,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,631.9,0,30,0,0,0,238,0
163,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,636.33,0,30,0,0,0,238,0
164,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,640.75,0,30,0,0,0,238,0
165,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,645.18,0,30,0,0,0,238,0
166,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,649.6,0,30,0,0,0,238,0
167,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,654.03,0,30,0,0,0,238,0
168,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,658.45,0,30,0,0,0,238,0
169,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,662.88,0,30,0,0,0,238,0
170,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,667.3,0,30,0,0,0,238,0
171,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,671.73,0,30,0,0,0,238,0
172,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,676.15,0,30,0,0,0,238,0
173,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,680.58,0,30,0,0,0,238,0
174,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,685.0,0,30,0,0,0,238,0
175,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,689.43,0,30,0,0,0,238,0
176,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,693.85,0,30,0,0,0,238,0
177,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,698.28,0,30,0,0,0,238,0
178,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,702.7,0,30,0,0,0,238,0
179,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,707.13,0,30,0,0,0,238,0
180,ESTABILIZANDO,,24.37,21.28,30.0,7.3,8.72,26.46,22.27,3.13,2.71,913.03,71.78,711.55,0,30,0,0,0,238,0
