segundo,estado,sub_estado,avg_velocity,min_velocity,max_velocity,velocity_variance,v_diff,car_mean_velocity,truck_mean_velocity,car_velocity_variance,truck_velocity_variance,avg_gap,min_gap,median_gap,vehicles_stopped,vehicles_cruising,vehicles_braking,vehicles_accelerating,cumulative_throughput,near_collisions,hard_brakes
50,ESTABILIZANDO,,25.02,20.0,25.57,2.8,5.58,25.57,20.0,0.0,0.0,329.4,78.78,78.78,0,27,0,0,0,57,0
51,ESTABILIZANDO,,25.06,20.4,25.57,2.41,5.18,25.57,20.4,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
52,ESTABILIZANDO,,25.1,20.8,25.57,2.05,4.78,25.57,20.8,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
53,ESTABILIZANDO,,25.14,21.2,25.57,1.72,4.38,25.57,21.2,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
54,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
55,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
56,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
57,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
58,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
59,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
60,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
61,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
62,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
63,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
64,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
65,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
66,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
67,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
68,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
69,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
70,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
71,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
72,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
73,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
74,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
75,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
76,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
77,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
78,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
79,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
80,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
81,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
82,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
83,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
84,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
85,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
86,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
87,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
88,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
89,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
90,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
91,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
92,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
93,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
94,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
95,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
96,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
97,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
98,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
99,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
100,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
101,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
102,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
103,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
104,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
105,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
106,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
107,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
108,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
109,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
110,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
111,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
112,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
113,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
114,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
115,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
116,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
117,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
118,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
119,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
120,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
121,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
122,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
123,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
124,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
125,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
126,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
127,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
128,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
129,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
130,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
131,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
132,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
133,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
134,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
135,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
136,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
137,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
138,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
139,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
140,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
141,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
142,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
143,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
144,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
145,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
146,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
147,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
148,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
149,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
150,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
151,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
152,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
153,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
154,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
155,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
156,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
157,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
158,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
159,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
160,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
161,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
162,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
163,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
164,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
165,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
166,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
167,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
168,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
169,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
170,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
171,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
172,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
173,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
174,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
175,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
176,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
177,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
178,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
179,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
180,ESTABILIZANDO,,25.15,21.28,25.57,1.66,4.3,25.57,21.28,0.0,0.0,329.4,78.78,78.78,0,30,0,0,0,57,0
