segundo,estado,sub_estado,avg_velocity,min_velocity,max_velocity,velocity_variance,v_diff,car_mean_velocity,truck_mean_velocity,car_velocity_variance,truck_velocity_variance,avg_gap,min_gap,median_gap,vehicles_stopped,vehicles_cruising,vehicles_braking,vehicles_accelerating,cumulative_throughput,near_collisions,hard_brakes
57,ESTABILIZANDO,,29.76,22.8,30.0,1.67,7.2,30.0,22.8,0.0,0,162.32,78.78,78.78,0,29,0,0,0,19,0
58,ESTABILIZANDO,,29.77,23.2,30.0,1.49,6.8,30.0,23.2,0.0,0,162.32,78.78,78.78,0,29,0,0,0,19,0
59,ESTABILIZANDO,,29.79,23.6,30.0,1.32,6.4,30.0,23.6,0.0,0,162.32,78.78,78.78,0,29,0,0,0,19,0
60,ESTABILIZANDO,,29.8,24.0,30.0,1.16,6.0,30.0,24.0,0.0,0,162.32,78.78,78.78,0,29,0,0,0,19,0
61,ESTABILIZANDO,,29.81,24.4,30.0,1.01,5.6,30.0,24.4,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
62,ESTABILIZANDO,,29.83,24.8,30.0,0.87,5.2,30.0,24.8,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
63,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
64,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
65,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
66,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
67,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
68,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
69,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
70,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
71,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
72,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
73,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
74,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
75,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
76,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
77,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
78,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
79,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
80,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
81,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
82,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
83,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
84,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
85,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
86,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
87,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
88,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
89,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
90,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
91,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
92,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
93,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
94,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
95,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
96,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
97,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
98,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
99,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
100,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
101,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
102,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
103,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
104,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
105,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
106,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
107,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
108,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
109,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
110,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
111,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
112,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
113,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
114,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
115,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
116,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
117,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
118,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
119,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
120,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
121,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
122,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
123,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
124,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
125,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
126,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
127,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
128,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
129,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
130,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
131,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
132,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
133,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
134,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
135,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
136,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
137,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
138,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
139,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
140,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
141,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
142,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
143,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
144,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
145,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
146,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
147,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
148,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
149,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
150,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
151,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
152,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
153,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
154,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
155,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
156,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
157,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
158,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
159,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
160,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
161,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
162,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
163,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
164,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
165,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
166,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
167,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
168,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
169,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
170,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
171,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
172,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
173,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
174,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
175,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
176,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
177,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
178,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
179,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
180,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
181,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
182,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
183,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
184,ESTABILIZANDO,,29.83,25.0,30.0,0.81,5.0,30.0,25.0,0.0,0,162.32,78.78,78.78,0,30,0,0,0,19,0
